iter	F1	Logloss
884	0.6454749203	0.6335369969
885	0.6454681877	0.6335243898
886	0.6454589383	0.6335083975
887	0.6454622273	0.6335004598
888	0.6455071936	0.6334894091
889	0.6454609915	0.6334759071
890	0.6454533092	0.6334604596
891	0.6454966844	0.6334508487
892	0.6455627666	0.6334384751
893	0.6455641803	0.6334296035
894	0.6455972186	0.6334160626
895	0.6455818516	0.6333990586
896	0.6455818516	0.6333899535
897	0.6456308676	0.6333777745
898	0.6456416868	0.633367969
899	0.6456169485	0.6333588639
900	0.6456457769	0.6333482024
901	0.645729241	0.6333382802
902	0.6456903961	0.6333238443
903	0.6456894396	0.6333153229
904	0.6457207924	0.6333006925
905	0.6456913526	0.6332906924
906	0.6456976233	0.6332802255
907	0.6457438517	0.63326649
908	0.6457734442	0.6332547001
909	0.6457605967	0.6332439997
910	0.6457599425	0.6332334549
911	0.6457519513	0.6332239218
912	0.6457500789	0.6332110813
913	0.6458045549	0.6331974625
914	0.6458037468	0.6331887076
915	0.6457967158	0.6331732601
916	0.645808195	0.6331599527
917	0.6458385428	0.6331426374
918	0.6458576614	0.6331291743
919	0.6458416786	0.6331176568
920	0.64583743	0.633099291
921	0.6458477987	0.6330841158
922	0.6459000952	0.6330745438
923	0.6459112229	0.6330606138
924	0.645933026	0.6330499912
925	0.6459351982	0.6330389794
926	0.6459816714	0.6330295631
927	0.6459540168	0.6330176564
928	0.6459671663	0.6330076564
929	0.6459608932	0.6329941544
930	0.6459525995	0.6329810026
931	0.6460268518	0.6329680842
932	0.6460331257	0.6329554383
933	0.645989123	0.6329432592
934	0.6459905408	0.6329339207
935	0.6459847192	0.6329185121
936	0.6460228983	0.6329062552
937	0.6460211796	0.6328973058
938	0.6460426205	0.6328895236
939	0.6460722028	0.6328759049
940	0.6460596556	0.6328637648
941	0.6460618242	0.6328544651
942	0.6460975278	0.6328459826
943	0.6460872183	0.6328344262
944	0.6460679476	0.6328264106
945	0.6460683159	0.6328156712
946	0.6461027532	0.6328041926
947	0.6461032734	0.632793103
948	0.6461541449	0.6327814688
949	0.6461527257	0.6327692897
950	0.6461637065	0.6327592119
951	0.6461604197	0.6327476554
952	0.6461852216	0.6327375775
953	0.646188061	0.6327292118
954	0.6462437878	0.6327175386
955	0.6462849443	0.6327098732
956	0.6463068251	0.6326973439
957	0.6463029456	0.6326878886
958	0.6463062319	0.6326779275
959	0.6463006349	0.632668122
960	0.6463051078	0.6326522076
961	0.6463358087	0.6326413904
962	0.6463362529	0.6326284332
963	0.6463915248	0.6326164098
964	0.6463889772	0.6326025576
965	0.6463916725	0.6325859427
966	0.6464299759	0.6325752034
967	0.6463897156	0.6325645808
968	0.6463923181	0.6325541138
969	0.6464070294	0.6325394834
970	0.6464118839	0.6325239192
971	0.6464103149	0.6325128296
972	0.6464242889	0.6325008451
973	0.6464841143	0.6324909618
974	0.6464809758	0.6324796388
975	0.6465182438	0.6324720123
976	0.6465318249	0.6324567594
977	0.6465268237	0.6324452029
978	0.6465352567	0.6324340356
979	0.6465970874	0.632419055
980	0.6466022339	0.6324053584
981	0.6466052267	0.632392479
982	0.6466055188	0.6323811949
983	0.646596649	0.6323713505
984	0.6465925254	0.6323599886
985	0.6465923792	0.6323421286
986	0.6466590617	0.6323336461
987	0.6466480752	0.6323254359
988	0.6466864721	0.6323125954
989	0.6466462142	0.6323039572
990	0.6466790608	0.632295358
991	0.6466792064	0.6322866031
992	0.6466824909	0.6322721672
993	0.6467181842	0.6322636069
994	0.6467116153	0.6322546964
995	0.6467428896	0.6322457469
996	0.6467862855	0.6322343461
997	0.6467455937	0.6322226729
998	0.6468079736	0.63220956
999	0.6468296827	0.6322014277
1000	0.6468735135	0.6321878868
1001	0.6468736576	0.6321787428
1002	0.6468816515	0.6321672641
1003	0.6468999294	0.6321543458
1004	0.6468773739	0.6321438788
1005	0.6469496079	0.632133801
1006	0.6469564626	0.632124657
1007	0.6470142843	0.6321162912
1008	0.6470344115	0.632107653
1009	0.6470705296	0.6320974584
1010	0.647075098	0.6320886257
1011	0.6470421202	0.6320803377
1012	0.6470962262	0.6320655906
1013	0.64711678	0.6320564077
1014	0.6471292011	0.6320481586
1015	0.6471317732	0.6320347344
1016	0.647195156	0.6320274971
1017	0.6472344102	0.6320174192
1018	0.6472842349	0.6320071468
1019	0.647274104	0.6319958238
1020	0.6472641139	0.6319843841
1021	0.6472639726	0.6319730611
1022	0.6472549714	0.6319613101
1023	0.6472949296	0.6319483139
1024	0.6473357503	0.6319343839
1025	0.6473363132	0.631926057
1026	0.6473052003	0.631916057
1027	0.6473297484	0.6319071853
1028	0.6473671439	0.631892516
1029	0.6473587273	0.6318824382
1030	0.6473972729	0.6318730996
1031	0.6473859952	0.6318646949
1032	0.6473912695	0.6318521268
1033	0.6473762886	0.6318408427
1034	0.6473991245	0.6318297142
1035	0.6474172468	0.6318177687
1036	0.6474276535	0.6318026713
1037	0.6474383707	0.6317938775
1038	0.6474776152	0.6317809592
1039	0.6474646271	0.6317710759
1040	0.6475167186	0.6317631381
1041	0.6475458366	0.6317499863
1042	0.647567098	0.6317380407
1043	0.6475707967	0.6317280796
1044	0.6475242576	0.6317164064
1045	0.6475405262	0.6317044998
1046	0.6475566555	0.6316942663
1047	0.647592057	0.6316828265
1048	0.6475566555	0.6316704529
1049	0.6476239925	0.6316635268
1050	0.6476118842	0.6316546163
1051	0.6476574063	0.6316450443
1052	0.6476605491	0.6316352388
1053	0.6477370329	0.6316243827
1054	0.6477555595	0.6316132543
1055	0.6477915096	0.6316020869
1056	0.647805929	0.6315900246
1057	0.6478491884	0.6315826316
1058	0.6478655911	0.6315736821
1059	0.6478506233	0.6315572618
1060	0.6478675734	0.6315427482
1061	0.6478785761	0.6315342657
1062	0.6479120623	0.6315213084
1063	0.6479007865	0.6315095185
1064	0.6478998976	0.631496678
1065	0.6479476612	0.6314860164
1066	0.6479513496	0.6314736039
1067	0.6479560649	0.6314639541
1068	0.6479946051	0.6314526311
1069	0.6479518318	0.6314436038
1070	0.6479290084	0.6314359773
1071	0.6479518318	0.6314227477
1072	0.6479475249	0.6314088566
1073	0.6479879098	0.6313978449
1074	0.6479997283	0.6313884674
1075	0.6480105959	0.6313746931
1076	0.648025829	0.6313607241
1077	0.6480861087	0.6313495179
1078	0.6481267648	0.6313384283
1079	0.6481484177	0.6313263271
1080	0.6481225879	0.6313207629
1081	0.6481074931	0.6313125917
1082	0.6481529997	0.6313039535
1083	0.6481383101	0.6312940702
1084	0.6480718242	0.6312848873
1085	0.648092803	0.631278895
1086	0.6481238902	0.6312655487
1087	0.6481253275	0.6312546148
1088	0.6481476091	0.6312453152
1089	0.6481229456	0.631234498
1090	0.6480967087	0.631224459
1091	0.6481326492	0.6312120855
1092	0.6481750125	0.6312018909
1093	0.648133682	0.6311916963
1094	0.648119261	0.6311806067
1095	0.6481023713	0.6311685834
1096	0.6481145441	0.6311587
1097	0.6481525955	0.6311476883
1098	0.6481737093	0.6311378828
1099	0.6482042574	0.6311298673
1100	0.648222226	0.6311197894
1101	0.6482445096	0.6311078438
1102	0.6481985992	0.6310993224
1103	0.64822353	0.6310906064
1104	0.6482188125	0.6310788165
1105	0.6482024162	0.6310680382
1106	0.6482417668	0.6310574545
1107	0.6482678653	0.6310462872
1108	0.6482837251	0.6310365595
1109	0.6482610394	0.6310286217
1110	0.648214498	0.6310174155
1111	0.6482251026	0.6310048862
1112	0.648251336	0.6309928629
1113	0.6482822863	0.6309831352
1114	0.6482706088	0.6309713064
1115	0.64825147	0.6309630962
1116	0.6482479229	0.6309492051
1117	0.6482906843	0.6309385436
1118	0.6483210992	0.6309298665
1119	0.6484006967	0.6309190104
1120	0.6483689746	0.6309098275
1121	0.648373826	0.6309003722
1122	0.648388513	0.6308897885
1123	0.6483802501	0.6308778819
1124	0.6483717207	0.6308706056
1125	0.6483769715	0.6308623565
1126	0.6484459515	0.6308493604
1127	0.6484391297	0.6308397494
1128	0.6484051714	0.6308306054
1129	0.6484210322	0.6308186599
1130	0.6484180193	0.6308067921
1131	0.6484813498	0.630795936
1132	0.648503636	0.63078115
1133	0.6485261871	0.630769827
1134	0.6485041517	0.6307583094
1135	0.6485417864	0.6307480759
1136	0.6485566043	0.6307375701
1137	0.6485606651	0.6307280759
1138	0.6485520166	0.6307181926
1139	0.6485935787	0.630707103
1140	0.6486095748	0.6307002548
1141	0.6485997404	0.6306902158
1142	0.6486224245	0.6306805271
1143	0.6486566469	0.6306733675
1144	0.6486645142	0.6306615776
1145	0.6486925726	0.6306513052
1146	0.6486563848	0.6306399043
1147	0.6486683161	0.630632667
1148	0.648697947	0.6306233284
1149	0.648722464	0.6306111105
1150	0.6487157781	0.6305980754
1151	0.6487083081	0.6305885812
1152	0.6487404335	0.6305767523
1153	0.6487486931	0.6305704877
1154	0.6487354515	0.6305603321
1155	0.6487923561	0.630549048
1156	0.6487844872	0.6305363631
1157	0.6487829135	0.630524651
1158	0.6488036328	0.6305169856
1159	0.6488097982	0.6305071801
1160	0.648836019	0.6304957015
1161	0.6488370739	0.630485001
1162	0.6488174078	0.630476324
1163	0.6488212205	0.63046718
1164	0.6488495361	0.6304592811
1165	0.6488627763	0.6304493589
1166	0.6488897946	0.6304394367
1167	0.648894517	0.6304317324
1168	0.6489402735	0.6304232109
1169	0.648945641	0.6304135611
1170	0.6489208668	0.6304023159
1171	0.6489476021	0.6303935999
1172	0.6489226992	0.6303865182
1173	0.6489114219	0.6303788528
1174	0.6489469573	0.6303714208
1175	0.6489272927	0.6303620045
1176	0.6489421057	0.6303553897
1177	0.6489389573	0.6303461678
1178	0.6489599379	0.6303376075
1179	0.6489383122	0.6303300199
1180	0.648964403	0.6303216541
1181	0.6490230087	0.6303110704
1182	0.6490775284	0.6303023544
1183	0.649109274	0.630291654
1184	0.6490772724	0.6302816929
1185	0.6491010178	0.6302732882
1186	0.6490995711	0.6302651948
1187	0.6491160832	0.6302572959
1188	0.6490671854	0.6302480352
1189	0.6490396511	0.6302399807
1190	0.6490380767	0.6302294748
1191	0.6490585444	0.630221965
1192	0.6490908032	0.6302133269
1193	0.6490902916	0.6302030934
1194	0.6490917383	0.6301917704
1195	0.6490834813	0.6301840271
1196	0.6490960786	0.6301772956
1197	0.64916792	0.6301674901
1198	0.6491774963	0.6301559337
1199	0.6492422717	0.6301477235
1200	0.6492907896	0.6301386573
1201	0.6492909161	0.630127062
1202	0.6492753483	0.6301186183
1203	0.6492756014	0.6301091631
1204	0.6492675992	0.6301006805
1205	0.6492609188	0.6300916533
1206	0.6493272716	0.6300826649
1207	0.6493175676	0.6300757388
1208	0.6493653936	0.6300662835
1209	0.649342458	0.6300548438
1210	0.6493543668	0.6300488515
1211	0.6493395597	0.6300418865
1212	0.6493505863	0.6300311472
1213	0.6493784993	0.6300211083
1214	0.6494074838	0.6300111471
1215	0.6494396196	0.6300042988
1216	0.6494756581	0.6299939875
1217	0.6494692309	0.6299870614
1218	0.6494636281	0.6299765945
1219	0.6495224742	0.6299677228
1220	0.6495258749	0.6299597851
1221	0.6495748887	0.629951108
1222	0.6495620344	0.6299440652
1223	0.6495598363	0.6299335593
1224	0.6495405544	0.6299247655
1225	0.6495604588	0.6299172946
1226	0.6495466079	0.6299098238
1227	0.6495775427	0.6299020806
1228	0.6495653925	0.6298939482
1229	0.6496128319	0.6298830533
1230	0.6496420661	0.6298727808
1231	0.6496062801	0.6298623139
1232	0.6496515219	0.6298517302
1233	0.6496292109	0.6298433644
1234	0.6496110077	0.6298351542
1235	0.6496310348	0.6298231309
1236	0.649656745	0.6298145705
1237	0.6496960523	0.629807839
1238	0.6497269841	0.629798695
1239	0.6497169111	0.6297873331
1240	0.6498094589	0.629778656
1241	0.6498047301	0.6297688505
1242	0.6497969718	0.6297606404
1243	0.6498111578	0.6297524691
1244	0.6498422101	0.6297432862
1245	0.6498229273	0.6297358932
1246	0.6498372363	0.6297268659
1247	0.6498680432	0.6297177219
1248	0.649904311	0.6297101343
1249	0.6498783567	0.629703753
1250	0.6498937543	0.6296960098
1251	0.6499100069	0.6296885389
1252	0.6499003042	0.6296790058
1253	0.6499198316	0.6296727023
1254	0.6499274705	0.6296644143
1255	0.6499529396	0.6296560096
1256	0.6499095192	0.6296462041
1257	0.6499388717	0.6296382664
1258	0.6499456648	0.6296265153
1259	0.6499288034	0.6296188499
1260	0.6500001213	0.6296097838
1261	0.6500063071	0.6295995503
1262	0.6500489992	0.6295918849
1263	0.649993329	0.6295820794
1264	0.6499945418	0.6295746085
1265	0.649983383	0.6295662816
1266	0.6500340818	0.6295576824
1267	0.6500178294	0.6295462038
1268	0.6500080051	0.6295373321
1269	0.6500405102	0.6295276434
1270	0.6500265611	0.6295182659
1271	0.6500429339	0.629506476
1272	0.6500622182	0.629500795
1273	0.6500458455	0.6294924292
1274	0.6500326261	0.6294840245
1275	0.6500409941	0.6294758533
1276	0.6500475433	0.6294660478
1277	0.6500651302	0.6294576431
1278	0.6501040621	0.6294481878
1279	0.6501184958	0.6294380321
1280	0.6501249242	0.629428966
1281	0.6501524557	0.6294198998
1282	0.6501328094	0.6294125068
1283	0.650141296	0.6294034017
1284	0.6501717413	0.629397604
1285	0.6501570668	0.6293844133
1286	0.650244991	0.629375386
1287	0.650244752	0.6293639852
1288	0.6502246068	0.6293572147
1289	0.6502407374	0.6293493548
1290	0.6502230297	0.6293388489
1291	0.650217221	0.6293297827
1292	0.6502327545	0.6293210278
1293	0.6501987934	0.6293134402
1294	0.6502411193	0.6293048021
1295	0.6502680282	0.629294802
1296	0.6502662123	0.6292890043
1297	0.6502759148	0.6292803662
1298	0.6502789502	0.6292740237
1299	0.6502999328	0.6292650743
1300	0.6503149627	0.6292565918
1301	0.6503189812	0.6292465528
1302	0.6502754377	0.6292382259
1303	0.6502867178	0.6292283816
1304	0.6502801698	0.6292200936
1305	0.6503340109	0.629212078
1306	0.6503274633	0.6292032064
1307	0.650345291	0.6291912219
1308	0.6503340109	0.6291852686
1309	0.6503463934	0.6291763969
1310	0.6503639843	0.6291683035
1311	0.6503830349	0.629158926
1312	0.6504111583	0.6291509104
1313	0.6504340739	0.6291418054
1314	0.6504195199	0.6291335563
1315	0.6504539512	0.629124529
1316	0.6504308003	0.6291165523
1317	0.6505167818	0.6291060465
1318	0.6505401643	0.6290973694
1319	0.6505236809	0.6290886145
1320	0.6505377648	0.6290801709
1321	0.6505400469	0.6290727779
1322	0.6504998957	0.6290655405
1323	0.6505060893	0.6290585755
1324	0.6505093626	0.6290502486
1325	0.6505155564	0.6290417661
1326	0.6505174869	0.6290302096
1327	0.6505444287	0.6290204041
1328	0.6505629587	0.6290123107
1329	0.6505354306	0.62900305
1330	0.6505136259	0.6289937892
1331	0.6505479366	0.6289855791
1332	0.6505662867	0.6289757736
1333	0.6505613181	0.6289667074
1334	0.6505941682	0.6289577191
1335	0.6506078452	0.6289488863
1336	0.6506254381	0.6289410264
1337	0.650596448	0.6289326995
1338	0.6505684506	0.6289230886
1339	0.6505306311	0.6289148395
1340	0.6505794971	0.6289064348
1341	0.6505872707	0.6288983803
1342	0.6506368971	0.6288907927
1343	0.6506534965	0.6288810262
1344	0.650679216	0.6288714542
1345	0.65072346	0.628862816
1346	0.6506960464	0.6288535553
1347	0.6507087898	0.6288430883
1348	0.6507395926	0.6288369404
1349	0.6507513371	0.6288292361
1350	0.6507464859	0.6288156952
1351	0.6507216495	0.6288065512
1352	0.6507542625	0.6287960453
1353	0.6507115983	0.6287877573
1354	0.6507343934	0.6287768624
1355	0.6507294259	0.6287683409
1356	0.6507456749	0.628759586
1357	0.650765428	0.6287521152
1358	0.6507523366	0.6287449556
1359	0.6507735522	0.62873694
1360	0.6507748995	0.6287293525
1361	0.6508133651	0.6287214925
1362	0.6508334627	0.6287132434
1363	0.6508857081	0.6287012979
1364	0.6508657284	0.6286944885
1365	0.6508840145	0.6286849943
1366	0.650879393	0.6286754223
1367	0.6508989124	0.6286651499
1368	0.6509332137	0.6286541382
1369	0.6509443802	0.6286444105
1370	0.6509283627	0.6286378346
1371	0.6509664853	0.6286284182
1372	0.6509711081	0.6286212976
1373	0.6509726871	0.6286128929
1374	0.6510148837	0.6286037489
1375	0.6510218833	0.6285957333
1376	0.6510345162	0.6285870562
1377	0.6509806966	0.6285782235
1378	0.6509975138	0.6285696631
1379	0.6510069882	0.628563204
1380	0.6509928908	0.6285522312
1381	0.651022111	0.6285413362
1382	0.6510239177	0.6285351105
1383	0.6510256106	0.6285278731
1384	0.6510835951	0.6285182233
1385	0.6511015331	0.6285112193
1386	0.651120937	0.62850441
1387	0.651139889	0.628497017
1388	0.6511653855	0.6284918029
1389	0.6511947181	0.628483476
1390	0.6511867079	0.6284735149
1391	0.6512009237	0.6284635538
1392	0.651172832	0.6284530479
1393	0.6511952844	0.6284437483
1394	0.6512167197	0.628435577
1395	0.651207017	0.6284277171
1396	0.6512075795	0.6284198182
1397	0.6512510157	0.6284132423
1398	0.651280683	0.6284046042
1399	0.6512947888	0.6283960049
1400	0.6513173534	0.6283872111
1401	0.6513235612	0.6283794679
1402	0.6513143054	0.6283732422
1403	0.6513272791	0.6283627363
1404	0.6513390074	0.6283549153
1405	0.6514240533	0.6283457323
1406	0.6514224734	0.6283355378
1407	0.6514145738	0.6283272498
1408	0.651400244	0.6283190785
1409	0.6513966399	0.6283109851
1410	0.6513791506	0.6283037477
1411	0.651402157	0.6282957322
1412	0.6514598098	0.6282865103
1413	0.6514486392	0.628276199
1414	0.6514374688	0.6282689227
1415	0.6513879625	0.6282593896
1416	0.6514299297	0.6282517242
1417	0.6514801295	0.6282425413
1418	0.6514587032	0.6282360432
1419	0.651479798	0.6282281444
1420	0.6515415008	0.6282191949
1421	0.6515315787	0.6282100509
1422	0.6515542533	0.6282023466
1423	0.6515541434	0.6281945645
1424	0.6515672259	0.6281825411
1425	0.6515672259	0.6281719185
1426	0.6515740965	0.6281617239
1427	0.6516028727	0.6281553036
1428	0.651615407	0.6281458483
1429	0.6516822865	0.628137716
1430	0.6516854478	0.628129
1431	0.6517260532	0.6281209455
1432	0.6516867014	0.6281122684
1433	0.6517420779	0.6281027353
1434	0.6517080128	0.6280952256
1435	0.65170071	0.628088922
1436	0.6517062144	0.6280800893
1437	0.651744093	0.628074992
1438	0.6517312301	0.628066315
1439	0.6517332454	0.6280570153
1440	0.6517414745	0.6280492721
1441	0.6517376615	0.6280370152
1442	0.6517591876	0.6280260813
1443	0.6517931418	0.6280156922
1444	0.651789439	0.6280082603
1445	0.6518399589	0.6279993886
1446	0.651814125	0.6279905559
1447	0.6518485104	0.6279819567
1448	0.6518270959	0.6279734741
1449	0.6518152736	0.6279669761
1450	0.651839851	0.627959155
1451	0.651848187	0.6279509838
1452	0.6518332036	0.6279425013
1453	0.6518624155	0.6279332794
1454	0.6518670508	0.6279238242
1455	0.6518719016	0.6279160031
1456	0.6518572416	0.6279078319
1457	0.6518817107	0.627901684
1458	0.6519108149	0.6278907501
1459	0.6519127181	0.6278806333
1460	0.6519358187	0.6278714115
1461	0.6519387666	0.627863785
1462	0.6519049201	0.6278549912
1463	0.6519304322	0.6278477538
1464	0.6518983811	0.6278386098
1465	0.6519182125	0.6278309833
1466	0.6519081896	0.6278222674
1467	0.6519410977	0.6278143296
1468	0.6519815883	0.6278070144
1469	0.6520378912	0.6277998548
1470	0.6520153272	0.6277944073
1471	0.6520238727	0.6277853411
1472	0.652007101	0.6277754578
1473	0.6520153272	0.6277667029
1474	0.6520493861	0.6277605161
1475	0.6520720563	0.6277538235
1476	0.6520738501	0.6277455745
1477	0.6520713245	0.6277386095
1478	0.6520622494	0.6277319557
1479	0.652070475	0.6277232397
1480	0.6520919878	0.6277142125
1481	0.6521148688	0.6277072475
1482	0.6521492417	0.6276986871
1483	0.6521940514	0.6276898544
1484	0.6521423877	0.6276810995
1485	0.652173175	0.6276755353
1486	0.6521539861	0.6276674808
1487	0.6521497698	0.6276590372
1488	0.652152299	0.6276521111
1489	0.6521867756	0.6276450293
1490	0.6521946831	0.6276371305
1491	0.652237485	0.627624718
1492	0.6522344269	0.6276174806
1493	0.6522809221	0.6276066634
1494	0.6523128704	0.6276000097
1495	0.6523751676	0.6275920719
1496	0.652388342	0.6275814104
1497	0.6523805367	0.6275719551
1498	0.6524217699	0.6275633559
1499	0.6523906749	0.6275562352
1500	0.6524073248	0.6275480251
1501	0.652352606	0.6275398149
1502	0.6523533548	0.6275308655
1503	0.6524133416	0.6275226942
1504	0.6523956285	0.6275150678
1505	0.6524139637	0.6275102428
1506	0.6524364222	0.6275003595
1507	0.6524277872	0.6274945618
1508	0.6524338048	0.627485807
1509	0.6524452937	0.6274782972
1510	0.6524681673	0.6274688808
1511	0.6525236115	0.6274589975
1512	0.6525248851	0.6274527329
1513	0.6525503053	0.6274446395
1514	0.6525595945	0.6274367406
1515	0.6525631699	0.62742962
1516	0.6525578068	0.62742176
1517	0.6525447363	0.6274146394
1518	0.6525678147	0.6274082969
1519	0.6525681224	0.6274012541
1520	0.6525972215	0.6273923825
1521	0.6525759321	0.6273852229
1522	0.652627699	0.6273781023
1523	0.6526670078	0.6273698143
1524	0.6526817605	0.6273615263
1525	0.6526667022	0.6273523823
1526	0.6526772161	0.6273445613
1527	0.6526562352	0.6273379854
1528	0.6526622599	0.6273319931
1529	0.6526954384	0.627325106
1530	0.6527291817	0.6273167402
1531	0.6527371966	0.6273086857
1532	0.6527421475	0.6273018763
1533	0.6527450091	0.6272935105
1534	0.6527593557	0.6272872848
1535	0.6527674722	0.6272817206
1536	0.6527629259	0.6272753392
1537	0.6527617477	0.6272670513
1538	0.652766496	0.6272605143
1539	0.6527993638	0.6272529267
1540	0.6527633305	0.6272459228
1541	0.6527894633	0.6272370901
1542	0.6527735347	0.6272276737
1543	0.6527748143	0.627219697
1544	0.6527954919	0.6272110978
1545	0.6527616466	0.627203588
1546	0.6527943127	0.627194444
1547	0.6527921243	0.6271873623
1548	0.6528016217	0.6271810587
1549	0.6528067738	0.6271742105
1550	0.6527779798	0.627165261
1551	0.6528183579	0.6271551053
1552	0.6528148899	0.6271478679
1553	0.6528557712	0.6271411364
1554	0.6528821022	0.6271333932
1555	0.6528994152	0.6271246772
1556	0.652906248	0.6271168172
1557	0.6529187125	0.6271092686
1558	0.6529594895	0.6271004359
1559	0.6529402922	0.6270928872
1560	0.6529516734	0.6270863891
1561	0.6529608733	0.6270805136
1562	0.6529527578	0.6270740934
1563	0.6530048153	0.627065105
1564	0.6530579586	0.6270557664
1565	0.6530496454	0.6270488014
1566	0.6530705274	0.6270414473
1567	0.6530770592	0.627034638
1568	0.6530546928	0.6270272449
1569	0.6530500416	0.6270211749
1570	0.6530838874	0.6270142488
1571	0.65307597	0.6270082954
1572	0.6531210979	0.6270010191
1573	0.6531520719	0.6269944822
1574	0.6531275307	0.6269879841
1575	0.6531144679	0.6269801241
1576	0.6531291143	0.6269733537
1577	0.6531241665	0.6269645599
1578	0.653150095	0.626954482
1579	0.6531578169	0.6269478672
1580	0.6531290158	0.6269395403
1581	0.6531325769	0.6269307076
1582	0.6531208023	0.6269219138
1583	0.6531324784	0.6269145597
1584	0.6531780976	0.6269057659
1585	0.6531634521	0.6268965051
1586	0.6531875997	0.6268888397
1587	0.6532006614	0.6268817191
1588	0.6532038289	0.626873937
1589	0.6531985879	0.6268675945
1590	0.6532068006	0.6268608241
1591	0.6532447916	0.6268524194
1592	0.6532599235	0.6268439758
1593	0.6532593385	0.6268361936
1594	0.6532737879	0.6268295399
1595	0.6532892376	0.6268238979
1596	0.6532762738	0.6268157655
1597	0.6532584607	0.6268110573
1598	0.6532423291	0.6268042869
1599	0.653198294	0.626795532
1600	0.6532489574	0.6267884892
1601	0.6532718143	0.6267805514
1602	0.6532734956	0.6267736253
1603	0.6533040769	0.6267626914
1604	0.6532879456	0.626753703
1605	0.6533119969	0.626747633
1606	0.6533235705	0.6267405902
1607	0.6532992278	0.6267327302
1608	0.6533166519	0.6267251815
1609	0.6532989361	0.6267172827
1610	0.6533333657	0.6267068935
1611	0.6533629439	0.6266973604
1612	0.6533886758	0.6266900063
1613	0.6533742257	0.6266827689
1614	0.6533739356	0.6266775549
1615	0.6533869951	0.6266688778
1616	0.6534194499	0.6266630412
1617	0.6534191609	0.6266536638
1618	0.6534600176	0.6266439361
1619	0.653519597	0.626635726
1620	0.6535346213	0.6266266987
1621	0.6535457124	0.6266189944
1622	0.6535509428	0.6266119126
1623	0.6535556008	0.6266044418
1624	0.6535553147	0.6265981772
1625	0.6535334751	0.6265900838
1626	0.6535502751	0.6265810565
1627	0.6535483089	0.6265725351
1628	0.6535123982	0.6265668152
1629	0.653549798	0.6265582159
1630	0.6535364532	0.6265510564
1631	0.6535246921	0.6265429241
1632	0.6535633923	0.6265347528
1633	0.653572078	0.6265287606
1634	0.6535978139	0.6265202781
1635	0.6535980041	0.6265127294
1636	0.653575533	0.6265063091
1637	0.6535947395	0.6265003558
1638	0.6536326123	0.6264930406
1639	0.6536650649	0.6264862312
1640	0.653658442	0.6264805114
1641	0.6536110619	0.6264742468
1642	0.6536585366	0.6264656475
1643	0.6536457639	0.6264598498
1644	0.6536518189	0.6264521066
1645	0.6536547046	0.6264430404
1646	0.653671026	0.6264372038
1647	0.6537068376	0.6264283711
1648	0.653653309	0.626419694
1649	0.6536936867	0.6264117562
1650	0.6537083283	0.6264032348
1651	0.6537340646	0.6263943632
1652	0.6537742551	0.6263870091
1653	0.6537515002	0.6263793826
1654	0.6537968223	0.6263694604
1655	0.6538456876	0.6263626899
1656	0.6539103111	0.6263551023
1657	0.6538996776	0.6263453358
1658	0.6538898869	0.6263372423
1659	0.65389455	0.6263299271
1660	0.6538996776	0.6263193824
1661	0.6538567847	0.6263113279
1662	0.6538829879	0.6263040905
1663	0.6538780458	0.6262959581
1664	0.6539104967	0.6262873589
1665	0.6539623428	0.6262798102
1666	0.6539672842	0.6262735456
1667	0.6539592642	0.6262660748
1668	0.6540159576	0.6262593821
1669	0.6540351694	0.6262528451
1670	0.6540774988	0.6262430786
1671	0.6540240697	0.6262367361
1672	0.6540333999	0.626228526
1673	0.6540190369	0.6262213664
1674	0.654066582	0.6262136232
1675	0.6540609082	0.6262053742
1676	0.6541082689	0.6261967749
1677	0.6541083602	0.6261882924
1678	0.6541211382	0.6261777865
1679	0.6541470593	0.6261711717
1680	0.6541437053	0.6261624557
1681	0.654156029	0.6261539343
1682	0.6541480989	0.6261454907
1683	0.654167495	0.6261358797
1684	0.6541950031	0.6261281754
1685	0.6542405016	0.626121833
1686	0.6542533718	0.6261145956
1687	0.6542472077	0.6261078251
1688	0.6542277219	0.6261016773
1689	0.6542292176	0.6260953348
1690	0.654243945	0.6260833504
1691	0.654202843	0.6260765021
1692	0.6542337952	0.626069576
1693	0.654239277	0.6260615604
1694	0.6542325708	0.6260545176
1695	0.6542524177	0.626046502
1696	0.654255951	0.6260394202
1697	0.65425559	0.626031249
1698	0.6542815098	0.6260229999
1699	0.6543091055	0.6260169688
1700	0.6543007246	0.6260103151
1701	0.6542892608	0.6260033111
1702	0.6543170369	0.6259948286
1703	0.654318713	0.6259886418
1704	0.6543024908	0.6259805484
1705	0.6543006347	0.6259745951
1706	0.6543323619	0.6259659569
1707	0.6543111997	0.6259596145
1708	0.6543100627	0.625952416
1709	0.6543346659	0.625945023
1710	0.6543267343	0.6259377856
1711	0.6543558264	0.6259286027
1712	0.6543672892	0.6259218322
1713	0.6543746848	0.625914517
1714	0.6543892315	0.6259063847
1715	0.654384204	0.6258986804
1716	0.6543827961	0.6258918321
1717	0.6543716907	0.6258838554
1718	0.654405454	0.6258765402
1719	0.6544033323	0.625869692
1720	0.6545026087	0.6258611705
1721	0.6544687557	0.6258540499
1722	0.654489649	0.6258468125
1723	0.6544980254	0.6258390693
